item_id,min_price,median,quantity
23528,2676,2676,91
168806,120,124,9
191471,2800,3287,137107
39691,87,89,94
163387,4900000,4900000,6
12218,98,100,99
38940,17994,29198,50
67415,60,60,343
4787,58,59,130
74724,2734,2735,94
43492,300,400,449
109124,129,200,48947
198202,1000,1093,269
3470,36,45,2399
28104,790,790,225
67280,750000,750000,7
163407,4999999,4999999,4
155812,4482,4482,18
72095,5459,6322,4550
1179,2,99900,4258
18223,62,480062,80
43491,198,198,99
2723,1,2,26
133579,5099,5099,124
133562,99,200,93
133578,1400,1980,207
414,13,16,265
192962,179999,179999,9
213031,200000,200000,1
120959,1000,1000,114
119022,99,199,5
110635,698,763,50
119324,2411,2411,9
43121,569,569,1698
59230,99,100,19
160705,3,4,14653
74713,44,45,39
86592,500000,699900,173
176870,1518,1518,10
161153,50,100,27
133688,57,399,546
20881,69,72,40
81201,38,39,79
155636,35,35,20
32223,1254,1254,101
74710,46,48,121
87238,15,7350,301
212648,50000,50000,8
173088,18998,119499,6
173092,89099,89099,14
174322,2177,17500,6
173074,10900,10900,15
67335,7793,15093,706
12208,2,98,67069
13893,49000,49000,1485
173053,28699,50000,68
39527,270,17200,45
207040,1575,1575,17327
87647,1100,2073,310
3665,2,2,427
200846,100007,100007,50
43106,534,700,1405
40769,6500,6500,1175
7101,73,73,15
22842,58,58,378
22846,775,775,27
22845,1399,1400,44
22847,1575,1575,443
117,4,364,14027
162557,43,4999999,8
7073,2,2,38
180429,999999999,999999999,4
7974,21,80,42824
5124,250,350,57
43015,300,300,137
7075,4,10,1680
40360,2399,2399,79
17303,171,371,32
57064,10010,10010,2
22841,5099,5099,8
109142,14,900,2054
6529,3,500,344
62340,5751,5751,20
62341,88615,88615,4
178173,71162,71162,5
8151,999,10000,30
57062,891,950,20
58865,99,99,2
193934,32098,35000,2988
178544,74803723,74803723,4
2924,48,99,7761
168960,5000,5200,103
158187,60,3900,25513
62785,88,100,5143
27668,29,100,6300
4655,25091,100089,42
41334,5800,6599,162
108339,50,450,2766
168217,600,803,28428
41805,2000,2199,1430
76078,500,9500,502
108340,50,445,3307
108338,100,599,2015
108335,120,834,6060
108326,24,350,2064
108341,99,500,1360
193360,80050,150000,904
38919,9609,24768,40
17031,70099,70099,34
5465,7,3000,4933
124109,199,5575,4250
37921,288,985,2355
127762,738995,800020,11
36905,1000,1067,5872
115504,161,9500,3907
152513,264,385,22420
2675,28,99,7020
2888,68,68,30
111668,10,399,1689
5740,45,50,2581
116147,367,367,1115
173062,28799,50000,54
198260,425,645,254
32221,11544,11544,37
71819,59080,59080,25
191465,239,245,38634
201725,500,1598,13095
74720,181,181,167
34125,15,15,40
63396,225,225,67
62658,150,150,11
124125,4534,4799,12
23827,5098,6291,92
60853,3049,3049,651
34751,25,25,51
53071,100,100,8570
10307,2584,2584,169
79538,7020,8020,864
127845,2163,45000,228
4382,1386,1520,618
1705,200,380,8894
163054,999,999,64
104104,3700,12500,300
27425,42,100,4777
37143,60,95,68
27682,20,100,8730
3033,10001,10001,1000
76094,11,11,315
194048,90,480059,14172
171285,1000,1032,1934
166664,9900,9900,359
13928,21587,21587,88
29452,5,6,91
74645,1200,1700,91
200053,46800,46893,332
180405,160,160,508
191328,4400,6695,7770
12655,898,1800,31080
18594,1177,1177,15
210819,848,849,46
210821,993,994,45
38871,65040,65041,28
199057,197,200,52
199056,8500,388155,108
187823,10676,10678,48
183599,2400,2500,42
172902,395,395,71
24405,8,8,3
24403,16,16,4
11941,900,900,16
108307,3300,3588,262
171315,1100,3000,18902
69864,100000,100000,8
197755,77,200,201248
52243,33617,37512,32
55055,100,100,47
170554,675,1500,23615
192688,2009,2009,5
6037,100,523,4029
193895,450,488,202
32717,10099,23500,20
162026,100013,100013,30
155811,500,15000,48
195543,11,1500,60
198184,377,380,2759
198183,90,396,2677
153646,15088,15288,28
160989,1069,1069,378
82442,189,233,137
197756,125,149,128110
172097,100,375,360626
52240,14920,14921,38
71848,37020,37021,51
166583,30498,30499,160
129003,34131,34131,23
192876,150,17200,225
197780,80,89,12472
41803,299,299,4570
21114,4,4,38
193248,55400,55400,180
191399,466,19800,203
19270,2165,2221,12
21877,9,10,108788
22785,150,9900,2280
27859,3,3,57
153031,66400,145000,249
192724,3285,3285,1
171830,295,394,15823
168501,1825,1825,99
205698,2576,2576,3
134051,79,120,105
133553,219,2400119,6
187699,1553,1945,15602
8932,3,5,143
171438,13,15,467
11382,118450,299999,896
180430,144,144,201
173192,50,50,3803
6303,2,15,2307
133557,25,25,977
133566,299,299,552
153050,62,400,25693
178543,350,4999999,3
198291,450000,450000,12
22642,6399,7300,286
179279,4999999,4999999,10
112164,4875,17381,17
193946,193500,300001,579
212647,39999,42499,4
118472,1000,1796,1826
212768,50000,50000,1
128500,45,17200,587
191510,50,50,135
36933,333,500,1314
203411,22999,25000,1500
61991,31000,31500,37
9314,1537,1581,48
6947,9238,2504618,4
200024,793,793,82
192917,7588,237500,16
4337,50,1000,8005
189154,2989900,3500000,141
192953,2000000,2000000,3
39970,580,600,4514
119099,5971,5986,2
128648,19999,19999,175
118414,7566,19996,1883
198311,2500,2500,46
207088,15050,15050,88
198312,125000,125000,391
89674,300,300,14
35128,249992,250000,99
130174,185,185,143
130176,200,200,405
36932,89,195,2773
36920,38,78,1954
38981,1900,2000,9
40092,500,500,1
41479,900,900,6
197775,100,499,4000
44076,9581,9581,3
44078,456914,456914,7
44089,132480,132480,6
18230,100,100,21
39207,64858,64858,26
77529,20033,35249,50
195456,5599,5599,318
201398,213,213,67
10507,579,579,431
200834,450099,500099,14
3745,322292,322292,20
4603,787,9999,4903
200845,3999999,3999999,18
198044,7500,7500,19
39360,141,141,9
6373,365,365,268
3167,45,50,7
56035,300,4800000,42
39361,96,96,8
3577,1779,5500,21542
171196,2200,2500,561
25719,721,2000,9479
153476,10700,10782,123
153479,2100,2200,26
159468,259,259,24
191325,368,445200,930
136546,500,500,29
39358,1647,1647,16
104108,480,605,464
117437,122,122,16
139352,48001,100000,184
141898,62800,100000,226
211400,7542,8449,846
124112,65,5500,5356
213367,10544,10544,2
137269,40074,40074,436
38303,55,75,141
113588,1269,1917,4852
19280,999,1099,14
21226,50,50,2
21224,100,100,16
21225,49,49,50
41511,250,282,2295
176852,175,175,9
41337,10,10,52
12238,399,499,64
162515,50,5500,3443
27441,4999999,4999999,3
4605,2,2,25
17011,22,26,2311
197753,295,400,1436
139289,30149,32151,345
7068,3,12,31504
172935,10,19,1445
52982,250,297,17136
83064,50,1200,2565
53070,11,15,4304
1080,76,107,898
173075,60000,2529999,4
23334,11,11,7
198315,140079,140079,28
151542,98900,100000,366
171268,37,1850,1013
173104,49999,49999,32
152579,850,1200,9431
192975,44,44,481
76526,110,112,38
158212,500,500,50
49397,101,588,5
2842,1800,17200,3926
187802,1200,1900,278
132513,20000,20000,53
32410,180000,180000,13
76608,30138,30138,4
10841,2007,2007,479
3164,23185,23185,13
52134,649999,649999,12
201721,473,473,1623
87264,34998,34998,4
184340,5000,232445,3
25898,15670,52235,22
71867,29097,29097,43
71862,34034,49034,20
71859,237089,237089,9
108352,1160,1160,47
71855,18049,18050,31
71864,27086,70612,49
71872,20017,39018,46
71870,24036,24037,62
193019,549,549,19
71841,25007,39008,50
71835,79904,79904,25
24276,67570,70082,37
198620,1400,1498,23
52208,9998,9998,18
193261,2,5,28976
52207,35089,35091,97
52212,42546,42548,137
52206,14438,14439,219
52205,12000,12000,44
52210,14994,14995,63
52247,36424,36424,64
52236,19000,20000,30
52233,14924,14926,36
52229,9555,9557,77
198187,500,17200,970
52223,14993,14995,23
52216,16325,16325,20
52217,409,409,59
52221,14992,14993,12
5476,1045,1045,85
35315,6585,6585,5
161128,200,350,194
200787,38000,38950,52
192993,4397,4400,1697
168624,1158,1305,16
114836,154,17200,586
198412,199,221,2638
58145,475,16525,252
6038,29113,29113,27
13452,7496,19500,225
77542,2026,2727,59
12212,7,8,136
43501,500,538,1997
38897,50,55,33
38912,50,174,29
38986,999,1203,23
198047,200,200,16
25650,78,113,67
154891,13,13,1904
42942,16,16,116
62655,20,44,113
116811,99,99,682
200578,147,147,166
116408,13038,13038,161
46377,750,797,99
200575,2970,5830,27
89329,125,125,30
80592,1895,9795,7
16766,20,20,66
128737,274900,275000,3
111676,50,381,2179
112271,2500,2850,39
111672,25,17200,433
76656,300,334,28
198279,888,900,195
21882,25,50,3140
62512,1000,1000,5
132212,21,21,79
111658,23,17200,276
111666,13,399,2139
23529,1597,1597,186
39568,25,4999999,6
132234,268,268,26
128989,8800,8800,57
128992,8800,27368,5
128990,8803,2504401,4
128993,34599,34599,5
39567,50,50,7
132223,265,265,28
132184,20,480020,360
132213,670,670,9
132193,20,20,43
213033,44464,44464,2
79311,5000,6231,9
199195,1574,1638,600
173191,48,50,12749
44575,1166,1295,61
132190,1289,1289,16
186975,100,100,490
31676,131,155,27
9154,99,1200,152
108350,3098,15000,66
29425,433,433,1096
198621,35022,35047,24
198258,50098,59298,135
198318,69999,169999,330
159791,700,700,32
40919,6499,12500,759
200052,147105,147105,59
211383,500,3000,18
2934,85,17200,5967
116406,3550,3550,25
97621,200,357,825
192653,190,190,7
205793,5599,5599,209
116407,80000,80000,6
113911,125015,125015,2
124102,1100,1490,60321
53067,350,576,842
109599,10800,29500,548
192616,2015,2015,3
20552,100099,4999999,3
173049,50000,150000,65
35623,3500,3700,1676
58265,301,301,25
163707,10000,200000,79
38792,50,832,13
158378,55,507,12994
90046,47800,48500,41
192878,220,240,14358
87872,1200,1300,362
108329,200,825,700
8172,990,1000,1041
92741,600000,649900,555
138727,26,100,2601
20862,87,89,458
124640,499,937,29672
38783,499,543,13
27681,500,5067,574
171833,560,3400,4912
22837,1200,1200,62
204729,1099,2099,670
173762,944,944,38
180409,470,470,42
201813,597,798,70
173761,144,146,34
191353,2394,10236,945
198497,4300,4999999,3
62790,35,85,371
171275,95,445200,182
5469,24,17200,830
168592,35975,35977,151
25418,325,240012,198
36919,1200,1433,237
56477,22,22,23
36924,300,10695,275
207085,19500,20000,121
39682,495,2955,6347
152508,150,279,63418
109119,125,142,39762
153606,800000,1000000,10
62786,99,144,1690
153609,44009,44209,29
172008,2000,4000,128
62004,179900,2589949,8
153627,99996,99997,11
8544,97,100,250
25548,400000,400000,6
173121,1421,2750,243
25550,500000,500000,63
25453,444,444,47
4600,39,39,41
774,115,142,834
63273,25088,25088,7
74660,760,800,647
59496,222228,222228,3
3531,10,210,250
13512,38766,38766,508
44267,117117,117117,18
44268,2178000,2178000,9
44274,237600,237600,16
44275,450001,494901,11
44282,68508,68508,23
44285,76725,2538362,8
22838,4000,4001,187
172010,3000,50000,305
111603,11,142,302
138488,1000,1294,3902
138728,10,213,5574
193951,50,48030,5978
198231,1600,1700,991
199994,3564,4070,194
152543,168,275,671
191386,348,400,13677
76130,90,140,685
52168,10000,10000,7
61986,65,65,35
12213,4,4,79
191349,2115,19800,434
43117,895,900,2846
110656,5000,6199,105
1645,6,95,117
4599,1,2,50
32464,211,211,828
188948,25678,25678,6
174104,8870338,8870338,5
193242,13000,13000,365
130904,1099,39975,2758
3823,199,1183,221
12434,266560036,266560036,5
3300,738,89978,391
113140,1344990,1344995,7
21886,5224,9207,395
23427,3800,8799,17770
88491,345,354,2074
194732,1900,6412,88
193250,44528,45032,747
18300,105658,105658,3
210688,21495,21495,35
69955,401,401,1
188760,35000,49995,23
191504,19999,19999,252
127839,6021,6121,94
13462,99,300,40
130180,1510,1510,1041
65893,200000,299900,42
76886,5951,5951,78
22833,29425,29425,52
171278,13200,13200,1083
13447,45,45,105
191383,8400,8487,36587
191351,899,1000,92
171270,1284,4793,274
191360,2465,2738,78
152494,194,200,306
2455,2,25,105
152503,225,225,526
127835,344,447,208
184090,1860,2270,490
171286,500,1919,822
3827,24,48,411
127843,2408,2508,225
152550,154,50000,274
13442,94,99,91
191352,2350,3099,389
110654,4700,7086,66
8949,100,171,586
7071,346,400,833
4594,4,4,71
4363,88801,88801,7
155607,1000,1000,13
56205,31,31,44
38260,1015,1015,13
136574,2565,2565,1
192722,39100,39600,15
200797,15000,15000,19
43488,300,100000,40
204312,340640,340640,2
158743,16530,16530,1
124101,399,845,161539
110652,2600,5443,28
159850,1000,1000,18
163103,1000,1500,35
23386,497,497,10
4541,13,16,7
4604,1,1,118
158760,123,123,16
192729,2290,2292,8
159848,500,500,15
163692,3355,4999999,41
17407,3,3,9
17406,46,10000,252
68055,3084,3084,3
110653,3900,5443,85
41604,944,100049,48
128764,200000,200000,42
44453,423,524,26
38993,1750,1752,29
38840,5809,5817,29
38922,7829,7831,101
24273,82570,82572,47
128558,964,965,48
38831,4013,4016,38
52081,381,381,12
38934,208,210,52
3826,1199,1800,427
187825,20000,20000,56
1529,193,290098,2465
128551,43822,43825,40
41813,1897,3159,1053
41814,687,2441,2075
23573,3310,3310,901
193955,700,894,1227
141910,40950,40952,131
41602,49797,49798,23
38865,940,946,44
38913,4960,4964,41
52782,9853,9854,62
38893,3330,3330,26
38932,3026,3028,37
112165,8899,8998,24
128552,45053,45055,54
52779,2874,2874,51
85583,6370,6370,260
74852,194,194,1447
74725,390,438,2045
1686,2453,2453,12
44757,4950,4950,77
2679,8,9,167
38906,2610,2840,45
1687,559,559,8
67277,20,20,29
44771,273,287,21
38800,696,796,7
38921,5473,5473,42
147775,2250,2250,26
180404,9200,9900,8
153673,3499,8906,6
139435,61005,145000,251
190378,13340,13400,586
41100,12495,12500,176
77101,12000,15000,706
80588,7500,12500,862
67385,2900,2998,4
168215,900,1044,6943
52129,800,800,1
194823,1477,1500,18488
137287,47181,61980,205
43394,11848,17500,831
199194,200,200,289
184100,7500,7500,348
129029,61900,100000,213
139417,54300,100000,218
184096,7500,7500,580
198215,6868,6868,919
193945,1535,13018,2707
104120,2600,2762,1572
129022,12053,100000,179
171203,65000,65000,12
172418,78,80,106
38979,369,370,32
153015,39107,100099,18
183823,25,67,636
13455,27,27,284
42545,1900,1900,32
40215,1000,1000,7
127846,88,88,163
192900,114,120,29
22826,50,695,142
76096,114,125,83
137239,39599,100000,127
194685,995,995,7137
139362,59800,145000,243
137288,45000,125000,124
23079,98,100,46
22447,39,29900,18286
23449,78800,79950,1043
22451,27836,59941,5354
43350,409,409,1148
44922,5000,12495,508
162029,7500,7500,300
153440,290,4599,91
38964,159,1170,43
76660,200,250,35
2460,3173,3176,2515
124111,82,5079,10737
200568,1492,1492,10
200571,4081,6208,12
200580,1280,3800,11
132230,2500,2500,8
79297,150090,2575044,4
108294,2331,2332,218
79294,188958,189509,4
19282,2090,2200,10
79306,500037,500037,3
197790,215,377,21465
18234,4,501,2
3340,1000,1000,12
202065,59,480059,173
76079,292,3091,405
109220,198,199,340
3663,7,1300,168
208748,320000,368325,134
174351,300,300,30
14048,250,304,999
5633,1910,1910,717
203419,19097,19097,523
171274,952,5594,838
32720,45069,70096,894
32728,4999999,4999999,10
28420,1350,1350,55
41509,280,280,12
210244,36437,4000000,38
5051,45,50,33
191468,78,164,69090
158859,110,124,46
41801,487,487,1207
22871,50,75,36
200832,503,503,72
32599,47599,47599,7
20878,90,94,62
20879,72,73,36
192963,7800,12000,57
187936,129800,199995,207
44465,2038,2142,12
139436,64998,100000,235
153665,1379,1379,17
129020,30022,100000,117
139438,64800,100000,132
143750,65000,125000,153
23766,463351,463351,9
199961,599,599,31
9206,4590,4590,218
75038,300,4675,343
183207,1375,1375,4
10309,11,42,77
80587,10075,12715,742
35949,185,185,533
19706,2100,39000,1923
87883,3200,3733,232
139278,65000,125000,120
128995,566,566,74
36783,2798,4020,410
128996,125439,4950000,91
33053,3,3,8
192728,4200,480041,32
24243,1250,1498,2785
12804,20,240,3323
43535,5000,15000,482
76616,5000,5000,12
44749,180,180,82
149755,3898,12495,353
21844,605,607,2553
2770,299,340,11631
176867,996,996,20
199935,500,510,80
108304,14598,14849,55
192928,14260,15184,1806
192952,25503,28126,2148
108305,1200,3500,1148
158853,3000,3000,1
133592,294,294,3758
167861,600,1234,2896
155605,1080,1500,15
5113,100,100,3
197766,300,500,19565
163841,300,300,27
87530,56969,199969,29
62652,75,500,265
62670,31,31,17
6450,5,305,375
41809,249,314,7721
112160,2555,2678,20
187805,29900,29900,348
163150,25000,25025,124
88493,500,500,1059
193020,800,800,44
10310,140,500,58
128736,3543482,3543482,1
128999,22529,22533,17
172415,88,203,49
153192,3899,14900,348
187648,100049,101049,64
200836,1283,1283,45
6050,13,1213,1335
83763,10850,10910,81
109132,35,105,23084
42931,33,33,75
213029,9490,9490,2
36814,170,170,93
40214,3379,25000,216
36904,325,350,1681
136377,12,12,291
7079,41,205,3286
74866,808,808,1923
31909,22000,22000,2
20963,600,1350,2982
2880,5,2500,10760
32849,95743,98194,4
138875,200,1085,295
13760,487,4999,1331
130245,99978,99978,56
39003,1551,18460,51
213364,6098,6098,2
205869,3243,3243,5
213380,251,251,4
71375,200000,200000,20
71820,59046,148927,25
61992,4700,2502349,4
61995,7500,7722,8
61988,20401,20401,5
20867,80,83,35
192950,28888,30097,21
133681,399,399,1004
133574,200,400,478
20678,100,100,25
20541,200,240,11
20543,1998,1998,8
201697,1878,1878,872
31671,45,17200,364
136554,440,4999999,3
35794,5313,5314,1318
42500,6449,7799,24
128553,41100,41149,213
43853,35,1166,1259
198165,1978,1978,686
32198,180,1380,483
128998,7983,7983,37
190533,46900,47500,112
45979,9094,9095,7
29426,1994,3131,1963
43480,6666,8089,353
43478,44444,44444,894
168797,1813,1813,6
62435,696,696,47
151610,22198,22198,212
34752,300,300,12
62649,9000,9000,8332
174349,374,374,155
62421,75,75,98
101662,11111,16600,205
44619,4999999,4999999,3
153702,355,355,173
163844,10507,10507,5
163155,1000,1000,75
133575,100,150,126
111665,50,399,1630
138987,9999,9999,22
138982,9999,2504999,4
138978,9919,9919,20
31893,300,2500041,186
111449,25,25,35
198201,793,893,38
35563,89,1000,510
7076,188,910,6900
199988,3200,3795,61
200778,500000,4999999,8
139786,10001,29821,2449
4380,100,125,162
128219,30000,125000,5
111437,539,539,40
200574,463,7156,17
193237,33999,33999,1478
45202,1099,4999999,3
3702,79419,79419,11
56203,48308,48308,1
136556,104,104,5
4377,25,17200,719
15992,800,800,1992
9061,1710,1710,746
10286,10,40,2512
22452,698,17199,2443
183954,1025,1025,10587
136637,490,500,4447
10559,749,749,457
39526,1000,17200,14
51950,3544,4494,11359
136633,1200,1200,228
43123,1542,1542,1191
113264,12,50000,23925
172934,194,218,3713
4371,1262,1265,1478
112115,2211,3605,17
39684,90,93,826
10558,300,839,1331
52718,300,600,2261
32423,599,963,479
39690,662,742,6173
23781,889,889,397
77468,571,17200,615
37704,1829,17200,732
198200,3600,3600,1189
4399,2,3,13775
113261,18,2495,4621
172936,192,1249,1130
7078,127,445,5102
198193,1200,1547,1645
15994,100,555,10539
18562,3400,6549,10485
152549,390,886,1269
108296,3298,17200,274
6370,17200,17200,202
74857,1100,1498,2845
172937,1150,1726,1392
172361,155,445200,310
58092,900,13525,74
79101,200,600,1075
158381,35,108,291
109131,89,203,1368
111651,300,17200,301
191331,4700,7566,4545
198188,419,419,5987
8343,19,22,15569
108309,17200,17200,121
109624,21,17200,1373
17012,186,17200,765
33567,100,200,1311
108302,169,17200,454
13467,202,17200,1150
192848,260,287,34018
5785,52,17200,574
16203,1546,17200,1926
191366,180,19800,195
41807,787,17200,736
52979,250,10025,9180
124120,3,100,7725
159959,75,75,19544
127681,100,384,2180
192853,285,285,1817
733,2,12,141
955,65,70,11
162582,100,100,27
110621,607,724,32
128545,5046,20400,12
4342,9,27,10499
54450,13399,13399,41
74832,848,17200,284
8846,1079,1750,40658
74861,200,375,2371
74659,6999,8899,776
1180,80,90,16
82328,7,8000,169
152505,100,600,31967
112281,2500,2810,17
112298,405,426,23
61979,1400,1400,3224
124118,10,17,3305
52340,103,124,588
36913,2088,2499,9491
52983,450,4099,16057
152548,1990,1998,759
173173,375,375,703
193925,599,17200,1217
173123,2499,2691,93
3357,100,17200,1181
198417,4911,4911,2562
108365,17200,17200,57
4340,3,17200,577
61983,8231131,8231131,7
187703,1780,5000,74272
113289,90,843,3364
108331,99,17200,812
22448,94,113,10614
17402,652,652,70
17403,10000,10000,40
108359,5762,17200,81
198203,195,17200,806
109143,80,537,8068
109136,225,2400,17905
4470,1,602,266916
52720,250,688,2176
124436,2344,17200,768
198191,1050,1194,10477
80431,6053,6053,371
74842,425,2500,1636
124119,153,900,7345
192841,200,216,1747
108297,999,1000,546
29548,2160,2725,480
75014,1999,17200,708
23447,7946,8350,8531
168506,220,220,47
24268,941,941,18
5205,4851496,4851496,12
3859,524,692,1005
198300,19598,19798,16
199190,49999,49999,9
4305,29,40,6954
25440,164,4800064,37
29561,380603,380603,2
56051,24200,24200,6
56053,19847,19847,6
56055,193,193,10
3176,749,749,3
109627,75,17200,521
23331,101,101,14
6260,2,2,391459
27437,110,110,3380
74839,425,2490,1264
85585,968,968,1980
4339,60,89,9593
108354,2400,17200,84
6358,432,990,955
8839,1552,1878,27224
108333,178,17091,1135
97619,250,274,373
152547,899,999,1671
36782,200,17091,1039
67229,500,17200,332
171829,271,477,9884
194758,3246,3246,524
53064,550,17091,1603
160711,101,624,2669
5523,150,16684,219
198230,3975,3975,1121
4232,369,500,1413
152510,2199,3900,32712
62781,245,338,3751
2605,1,1,82071
133590,183,183,1545
197751,275,275,1475
108343,89,119,1978
17747,39,4999999,3
53062,40,5000,11964
2840,325,400,6893
2677,175,7534,19402
7392,1398,17097,449
3466,31,32,8872
38431,159299,159299,15
128839,1000,1000,153
38430,561307,561307,33
38429,4999999,4999999,41
38427,4999999,4999999,7
38428,99999,4999999,9
108301,17200,17200,311
32220,3500,3500,37
43107,1200,1480,809
74837,425,5016,11464
13463,348,1099,16004
2449,369,583,58713
111656,100,100,1330
13889,300,900,3657
12223,15,20,9550
108299,200,17200,104
74834,399,5055,7887
71998,30,1000,3479
109628,200,238,1492
108306,1169,17200,384
158205,53,1050,35947
53066,199,5991,3266
34053,100,1108,3461
198395,196,200,5334
74845,155,155,986
33824,950,3578,165
3575,500,543,6031
89639,48,17200,624
18567,350,350,1040
33823,4000,4000,560
127850,1000,45000,159
74854,599,599,2464
4231,564,564,7800
13888,119,307,6612
124106,9500,29900,3395
129289,100098,179599,593
171276,13000,40000,1031
198397,947,1500,10985
109135,177,2489,12404
124108,10,36,1536
8838,250,1740,31376
74841,1222,2500,1360
192097,75,89,144219
22790,325,325,2124
105700,153132,153132,22
74844,25,143,9953
190452,1280,1280,23318
187700,1199,5524,34183
2324,1,1,449355
53065,1987,2495,4644
109625,237,17200,329
117472,4400,4400,36
171428,2000,2754,8330
162516,898,17200,246
76549,1200,1200,27
111456,13,113,1351
193262,10,32,12627
2771,220,475,3266
111664,92,93,2274
38558,1621,1622,3104
12203,4,8,3639
3667,35,2795,2680
194829,1550,2069,1829
108337,390,17200,685
193251,184,2233,51207
183951,225,17200,841
198508,4300,4300,186
139442,50000,100000,120
76638,300,300,18
76664,1595,1595,19
192865,280,793,29660
76672,175,175,7
129019,32250,100000,129
139271,61498,145000,210
139270,55500,100000,228
137249,37599,100000,174
139288,42031,51791,416
137267,49493,100000,107
137238,32221,64778,184
1696,12,233,99
163053,499,499,7
159868,1299,1299,15
43369,12500,17500,651
171272,149,199,262
139437,60626,100000,254
109118,53,80,95097
124110,65,68,15229
129028,62499,100000,122
2886,220,220,104
118061,605,700,2476
188164,102500,105000,334
136825,39966,125000,119
162022,7500,7500,333
129021,39293,62500,223
140630,34979,125000,102
187884,149799,199995,253
137191,47995,100000,178
130264,2475,2475,175
42431,88,88,30
204621,250098,250098,21
199946,2080,2080,13
82448,460,460,149
20869,89,90,21
193559,3277,3429,36
52784,13020,13021,28
23446,394,1194,3018
192856,250,301,1700
111652,49,74,300
108342,120,485,787
191466,300,419,35561
192851,350,570,145318
43125,43,263,2057
36912,918,1019,21557
3486,500,552,2032
199344,3499,3499,9458
43105,726,1726,8049
180733,757,1255,4699
13464,386,549,4175
109991,10,17200,739
21887,500,500,15410
14047,76,199,13323
152546,77,90,1914
111675,25,29,813
4607,1,1,33
28452,25,475,62
163019,55,10000,25
4405,17,500,70
72985,324,325,258
39341,1275,1275,4600
2996,26,26,3817
152545,103,3588,5416
3404,495,1250,439
5467,499,17200,234
82441,4098,9900,1506
124107,42,3542,7229
194011,82050,4999999,64
113355,390,400,77986
198421,100,100,5550
16166,24532,24532,75
38790,30,33,63
74722,680,680,33
193929,17028,17200,583
193931,999,1071,10204
63307,1500,1575,184
112182,15469,15469,151
144398,687096,687096,7
111674,198,199,2879
74248,152,199,1562
3576,400,400,3353
41401,12010,12010,7
144397,69628,69629,3
105704,8679,8679,24
29112,69,69,37
105711,517,517,24
33782,464,464,22
134053,499995,499995,2
197852,176,533364,492
5427,39996,39996,2
197851,5599,5599,216
198297,53000,54950,12
79300,250099,250099,3
79302,213809,232562,4
79305,110036,125037,5
79304,70010,70010,3
79309,700027,700027,5
193940,45948,48400,2567
137274,45000,100000,239
16006,33999,36970,82
112288,1082,125000,7
112291,37511,38498,10
112297,365,2500191,4
198496,3800,3800,19
191534,29900,75098,425
197769,1500,1922,291
36929,50,134,241
5042,102,193,590
193420,44000,44500,6
198317,3999,13500,1071
208747,19995,240232,9
168596,29900,31500,162
141908,35900,35900,214
172346,26,26,45
205871,3826,3826,5
205873,250000,250000,4
31882,2198,3925,74
38966,212,212,26
205471,264,264,1
54291,110051,299969,13
130218,197,197,25
163581,120021,151321,3
7228,1,1,75
2608,83,83,8
10593,1000,12100,975
41167,875,1075,33
38838,600,997,148
102351,100,225,231
22861,1619,1619,106
112282,2822,3000,36
42641,170,560,253
112283,1519,1600,32
112294,5700,6747,11
112290,4692,4943,24
112279,8910,9000,33
112299,2000,3207,10
192976,800,800,221
22641,5800,5955,346
191506,76,76,44
112275,9000,9000,26
112296,9043,9043,19
112302,9405,9998,13
191502,20,20,6
112285,10000,15770,48
112284,5194,5467,31
112286,4000,4997,16
76138,495,525,1189
180317,1980,2000,224
112276,3474,3475,29
62013,44591,44591,14
25454,42,42,19
178787,10900,10900,791
133577,49,49,846
213374,3507,3507,2
213180,20000,20000,3
169669,1000,1000,80
174350,119,119,162
205222,2564,2564,3
212649,3252,3252,2
76133,139,141,1041
83765,8600,8600,27
83764,32300,32500,94
41800,5487,5987,193
3181,40,66,50
128980,16986,19697,65
130192,98,98,82
109160,1380,1380,686
198218,33,300,653
118631,547,2500,86
108920,9,9,45
193551,3175,3175,34
108308,5455,5455,26
21747,455,555,35
35720,1898,1898,87
192994,37500,37500,2167
136856,14725,50000,49
128979,49972,49972,7
158204,5524,7952,2648
142101,1538,1538,7
22527,501,503,347
142102,1152,2500575,4
173082,19786,19786,9
168790,472,472,6
200013,66398,66398,29
38706,278,580,42
38842,2246,2246,5
38880,12225,12229,63
38978,26921,31226,13
38965,2176,18019,17
200027,29485,60000,1888
85570,6300,6300,948
31917,180070,187471,7
204992,16500,16500,188
52125,800,800,30
191533,4900,5000,96
109219,480,490,704
190380,5945,5945,319
43366,1240,12500,154
153033,66022,145000,277
144284,99900,99900,3
21570,11051,11051,334
44332,999,1127,164
38877,59882,59884,23
193896,450,500,13
21227,22013,22013,14
192715,166,166,33
203763,590,600,3334
200055,49800,49800,247
85221,6068,12500,368
163223,99,25000,351
80595,180,180,22
79102,49,49,9
25802,5000,19994,12755
128011,5013,11563,2
194016,150099,150099,240
92055,191735279,191735279,1
198499,4796,4796,74
172050,95,98,202
173108,1085,1100,1815
38768,60,121,106
172358,196,445200,140
28467,880,880,7
28458,2903,2903,5
128159,4613223,4613223,1
28463,1805,1805,7
128013,29882270,29882270,1
192671,200,214,25
184201,405011,405011,22
200842,1600,1600,17
178113,75,4999999,51
184624,8800,8800,24
122345,900,900,58
19233,39999,40000,22
